block,txhash,liquidator,action,token,decimals,amount,seizeTokens,borrower
8613548,0x93641d5d3ea42e046d876a0512ab854b9ccdfdddea8cb45ad49da5fd1222ecf6,0xfFA7370a03c2a91f5B1847a90750489d05f52Fa9,liquidate,SAI,18,700965108510472703446,22517526264,0xDCBA6c8D1eb1B8E8f1326770383e1026178f34BB
8613550,0x023235b0edd3dcce5cc79d151d37ce0fbe339884ec9af9fb1c2dc3287a7ccf1e,0xfFA7370a03c2a91f5B1847a90750489d05f52Fa9,liquidate,SAI,18,487479850224898769771,15531954780,0x724487f080c9d5a808CFB4eF04402C9A4089563E
8613716,0x8b436e48944dd51d0c28f29ee26465cbda3135ee748a31d4fc33894588d091a3,0xfFA7370a03c2a91f5B1847a90750489d05f52Fa9,liquidate,SAI,18,23406698027279390837516,746058398605,0x1b2B76F9F77b57eE2034C591Cc143be803D6b0b8
8613722,0x840ccdbd78551cdba7ea4d1dbe6026e10f2bd697c7da9ff4cd5ab9dc57f0a19f,0x380934A5703937f9F5c8bF5cC4330863DEF5d60f,liquidate,SAI,18,557369252004976350000,18307203863,0xd3609aee138dEC27fB63395DC58b5f0C7Ab701F2
8613731,0xc5afae7aaac734313cc1ad0220136fa8bc030b12e37f8934eb2502f0b3f2cc1f,0x380934A5703937f9F5c8bF5cC4330863DEF5d60f,liquidate,SAI,18,1500763827596316077316,49977107309,0x586e32930Ac05127de429Bd566eaa2758FcBD9bC
8613732,0x102de3988065f56753764d91b37a3da7f4d1e9023a58e9f119628811f0424f08,0x380934A5703937f9F5c8bF5cC4330863DEF5d60f,liquidate,SAI,18,11783461884081296347802,392402407516,0x586e32930Ac05127de429Bd566eaa2758FcBD9bC
8613733,0xb45d0deb781315ff9b4ed22cf30f4fa1dff66574acd689e8875d30301815c838,0x00000000Af5A61acAf76190794E3fdf1289288A1,liquidate,SAI,18,417256618823815751571,13895110230,0x70d1b1CAED2d88B844Dc87ffd5F3058247090732
8613733,0x063a5d3d4daa78b14093ae173643410915a6f4e2d71d9a16737a1f2562daa442,0x029720A9b3CE72f3e1D9C79257E1F19AfE20b6c9,liquidate,SAI,18,416950881906813456171,13884928850,0x70d1b1CAED2d88B844Dc87ffd5F3058247090732
8613733,0xfc6374e7e809d692da7a943bebfd2964b9c87cf7fcf9171711f4256807e377c7,0x029720A9b3CE72f3e1D9C79257E1F19AfE20b6c9,liquidate,SAI,18,416645481069206420846,13874758662,0x213c448f6870703Ecd9a07f397958e56fe065561
8613736,0x7486152f464e6182027d7c5e77e3557f19b7fbe6984eeb95dc63c45ea2a5ecaa,0x029720A9b3CE72f3e1D9C79257E1F19AfE20b6c9,liquidate,SAI,18,528716565295858307975,17606850614,0xB62675A9aEc9a08524c70F9BBE57Be4A5dE40508
8613737,0xa4ff41f44a4f596655a5e88cb98b8c5ba0084ea5f19072235157150c5954e6a9,0x029720A9b3CE72f3e1D9C79257E1F19AfE20b6c9,liquidate,SAI,18,528227039518823402420,17590548860,0x3146ae342D04c18875736F15fFA6F8396ec0035F
8613739,0xc2a4ed8031edf7c11ba60c1775abe0ceb22a66ad898fb3c88d659dae55302a84,0x380934A5703937f9F5c8bF5cC4330863DEF5d60f,liquidate,SAI,18,299945724512620050000,9851938381,0x2EF7ca027B5bF1d03f9894900eD71C872C1623AA
8613743,0x494152b47e4b95173ddeb7b914910f3d16dd453d7d59a070ac7b4a169744c209,0x380934A5703937f9F5c8bF5cC4330863DEF5d60f,liquidate,SAI,18,631720643030039900000,21048633653,0x3186Ecc1be7c22a5bdD873cd3937a0C98021eEE2
8613746,0x7a13c11fa2c1f37c6c98f4471ad31bef47ab78b05e6818ef2bfd512eb3231646,0x029720A9b3CE72f3e1D9C79257E1F19AfE20b6c9,liquidate,SAI,18,632227593779465862944,20982062119,0x0249709880fc44b72f00AbbE7f6120c9A61badE7
8613746,0xd47ef60bde38d84cf3f4dfbf3179d75488769fabcf97423dc1ee6f2e65d8c1ad,0x029720A9b3CE72f3e1D9C79257E1F19AfE20b6c9,liquidate,SAI,18,631522361332134063162,20958657208,0x5FC21713e7Ea8804073442B04Cd660197763cd3a
8613746,0x5782095f70ce06e4b06efe75d25afc3dc33df6725d85ca40ee116d131075ff80,0x029720A9b3CE72f3e1D9C79257E1F19AfE20b6c9,liquidate,SAI,18,62829988660715057334,2085171128,0xEd82766957A36b47174c573c5Da464F5e7F056C0
8613747,0x4818b75b13ed846ae3fad6dce41cdc9d073888b54e1852a8e93e7452dca831c6,0x029720A9b3CE72f3e1D9C79257E1F19AfE20b6c9,liquidate,SAI,18,637989560281063873276,21173287463,0xDcF755207010EF1bc9a82cB4D250d91F2754d071
8613747,0x1f6a715ada5f1678432da9a04f3cc8801c4e60d38eb23c2924f899ee23e52152,0x029720A9b3CE72f3e1D9C79257E1F19AfE20b6c9,liquidate,SAI,18,637274675014842950965,21149562198,0x5dfD843C0E91392f96B849Db9982a2032456C6aD
8613750,0x8172bf9142f594a30e1bfe30ee662a81de1027b36613af494bf5829d44681b0f,0xfFA7370a03c2a91f5B1847a90750489d05f52Fa9,liquidate,SAI,18,16212956563604188909802,538067722936,0x70d1b1CAED2d88B844Dc87ffd5F3058247090732
8613750,0xb231b618e5ba15b332c96e5854e5ecba0f8588d1202e0fe72fa155c3c9bd7aaa,0x029720A9b3CE72f3e1D9C79257E1F19AfE20b6c9,liquidate,SAI,18,936119522920675915160,31067479772,0x213c448f6870703Ecd9a07f397958e56fe065561
8613750,0x9d5242af79662f3c29e6a386956d6615135bb9d4b9998e00e80590e7f50e1e86,0x029720A9b3CE72f3e1D9C79257E1F19AfE20b6c9,liquidate,SAI,18,934579086673634708476,31016356523,0x5FC21713e7Ea8804073442B04Cd660197763cd3a
8613750,0x84c0d4def95f4a5e0791021c4b77252140f4deb3b6d6942041d3de87a3c8902e,0x029720A9b3CE72f3e1D9C79257E1F19AfE20b6c9,liquidate,SAI,18,933042451507525591858,30965359422,0xfeed2EbfaFec07ad46233eB2930D8c545ba01441
8613750,0x5960d4ec1850830a81be6b3123af4b69d8cff466a7d83ffc8a84f8c7ae055ec8,0x029720A9b3CE72f3e1D9C79257E1F19AfE20b6c9,liquidate,SAI,18,55848158328783272346,1853461536,0xbE8142866bE40a11fE0123dEBE80b8CFb3D62e73
8613751,0xa0883ff9d550c82ac6cbf8e3ae845f0cc6565c44916fab93a5d0963acbaa4589,0x029720A9b3CE72f3e1D9C79257E1F19AfE20b6c9,liquidate,SAI,18,931417894854077229922,30911444425,0x3146ae342D04c18875736F15fFA6F8396ec0035F
8613873,0xa7d7a00547465ddc42ef77299fea23017b80ceff97d4e4d0416a9918eb76989d,0x00000000Af5A61acAf76190794E3fdf1289288A1,liquidate,SAI,18,48704655581823650314,1562173238,0x3D79ed91a03b1d877DEc2b304237725a1052000D
8625410,0x59293450f0b9663f59e0b24eebbb74c7fd1786fa734014f38b0417ecd4089f57,0x9b49d6295A1e9C16bF57044b80cc35fEDf010C40,liquidate,SAI,18,14127952421136257552124,466388419210,0x586e32930Ac05127de429Bd566eaa2758FcBD9bC
8625412,0x86a0dd70d37d98a60d940c448ba18cef88b85a4e3e4356e0b8cdd4f8d472cc38,0x10aab4B0EF76AA2AC9b5909e671517a1171B050E,liquidate,SAI,18,545213939326025000000,18056561532,0x5FC21713e7Ea8804073442B04Cd660197763cd3a
8625414,0xe22b60ac9f718e6070e81e287c0a77653fe346368c47292a6e99f292c36c2775,0xfFA7370a03c2a91f5B1847a90750489d05f52Fa9,liquidate,SAI,18,30938218759399936437662,1024621365030,0x586e32930Ac05127de429Bd566eaa2758FcBD9bC
8625427,0x469ca94acf02e9eabd80cf44715c4b537b5d67140eb9c5d5f95e97b71bff2515,0xfFA7370a03c2a91f5B1847a90750489d05f52Fa9,liquidate,SAI,18,12001405934972311832537,399816061461,0x586e32930Ac05127de429Bd566eaa2758FcBD9bC
8625428,0xaab15da5c6f72eaa2057335de6321fb9956fbb41cfab98060ad40fd2dc01f614,0xfFA7370a03c2a91f5B1847a90750489d05f52Fa9,liquidate,SAI,18,6000702967486155916268,199908030730,0x586e32930Ac05127de429Bd566eaa2758FcBD9bC
8625432,0x94fcd5995b1a25e1c2bdd54e74a90e235fd037a29e1c4467ea203cf4ff07f7f3,0xfFA7370a03c2a91f5B1847a90750489d05f52Fa9,liquidate,SAI,18,12001405934972311832537,399816049459,0x586e32930Ac05127de429Bd566eaa2758FcBD9bC
8625434,0x3519b7ae56ce78d94482fc049f2f7f9536434a7af230283d7222f336c720895b,0xfFA7370a03c2a91f5B1847a90750489d05f52Fa9,liquidate,SAI,18,15146680261658379169013,504598036051,0x5FC21713e7Ea8804073442B04Cd660197763cd3a
8625438,0x50965c8d4d0f5a0f10a455a63a15cb68826b4941d5566ae46010ccb6cfd93caa,0xfFA7370a03c2a91f5B1847a90750489d05f52Fa9,liquidate,SAI,18,5395364871697585719773,179741730267,0xDcF755207010EF1bc9a82cB4D250d91F2754d071
8625445,0xfeecc2600ff0974cad6768850921c8e8dd9a87f412b0b6350b3fa9299d1356f0,0x9b49d6295A1e9C16bF57044b80cc35fEDf010C40,liquidate,SAI,18,33320553197741630000,1110044274,0xc71BeC2589397142F745F20Cf1E29772F34E3a88
8625555,0xc23186ae447dc1b279c27cfb0d862c160e9c6db96ef784b3407d5e6d75b1e243,0x9b49d6295A1e9C16bF57044b80cc35fEDf010C40,liquidate,SAI,18,7694997755933627500000,259637411762,0x3146ae342D04c18875736F15fFA6F8396ec0035F
8625555,0x6963c494c4d6577cc919de98caf238ea399dfccd59695f33dc5502faf6e603f3,0xfFA7370a03c2a91f5B1847a90750489d05f52Fa9,liquidate,SAI,18,69562274211575375268545,2347105146158,0x586e32930Ac05127de429Bd566eaa2758FcBD9bC
8625556,0x8e1f812ba8c18d29a1531ecedf75cb9bf959fea67ef4dfc62696f1f8e0b7031d,0x00000000Af5A61acAf76190794E3fdf1289288A1,liquidate,SAI,18,458332319364315250000,15464620120,0x6F9ec099486FEe9ab974A9A57B15821E4f8A82E2
8625556,0xc9c46f8b78233bd02df50230cbf76b07382ffa3fb63a8b36923d27946421128f,0x029720A9b3CE72f3e1D9C79257E1F19AfE20b6c9,liquidate,SAI,18,106659962160168430294,3598820609,0x3DA2a058ee316bE6B38456Fe1FC7e765bcF2e951
8625557,0x3c8a055881713980f7b08ba5b313b084d08f2ee568e80ea7e455f6ff20a18c76,0xfFA7370a03c2a91f5B1847a90750489d05f52Fa9,liquidate,SAI,18,52591137793829740712835,1774480946134,0x586e32930Ac05127de429Bd566eaa2758FcBD9bC
8625557,0x6751d50dc3040ad6a612257ca1e48c6d6218dddeaf75fe897aef1344cca63e73,0x029720A9b3CE72f3e1D9C79257E1F19AfE20b6c9,liquidate,SAI,18,468379131931981103004,15803610266,0x3e2DbDa5F310aADe1503557b2E7f356eaF161641
8625559,0x371970c80d935d23ea8ed790c33471f69ee36280036b2647e2c06df91fc9eab7,0xfFA7370a03c2a91f5B1847a90750489d05f52Fa9,liquidate,SAI,18,14811923684449924794998,499770065000,0x586e32930Ac05127de429Bd566eaa2758FcBD9bC
8625567,0x278efafad314f455fdd05c22408e205b7374f70339a9617feaabcebf9f8d27b5,0xfFA7370a03c2a91f5B1847a90750489d05f52Fa9,liquidate,SAI,18,73381717220733067020344,2493732657473,0x586e32930Ac05127de429Bd566eaa2758FcBD9bC
8625570,0x6cc59bd71282dfc5e63ba744e53917dc9ef87946ce5aaab8cc96d12a681cd235,0xfFA7370a03c2a91f5B1847a90750489d05f52Fa9,liquidate,SAI,18,6878337667801665638429,233746714045,0x3e2DbDa5F310aADe1503557b2E7f356eaF161641
8625571,0x4bdcd533949e8d1c2a62f46930dc2fdc79a754471acbc5a0b1e5661f58cd6506,0x029720A9b3CE72f3e1D9C79257E1F19AfE20b6c9,liquidate,SAI,18,448095996066155784663,15227656988,0x9d23f8199aCeE2903035dd16C3F349af6dd40cF3
8625575,0x399c751274038e28d0c83fa19cb424c71f9f8026b3928c40475bb1407b113e12,0x029720A9b3CE72f3e1D9C79257E1F19AfE20b6c9,liquidate,SAI,18,107996165462821719197,3670036282,0x120B6ac705E8fB35F1453e478c1f387Ebe81963f
8625581,0x7e43997a849e1ef9e3fc7b5a881c66a5be93e8851642bcf24f23ea009a9579f9,0xfFA7370a03c2a91f5B1847a90750489d05f52Fa9,liquidate,SAI,18,72075951504046068971316,2498850318492,0x586e32930Ac05127de429Bd566eaa2758FcBD9bC
8625583,0x0fce6da672a0658c5770c15353189b5005ea202b744def776d39db886f6be05e,0x9b49d6295A1e9C16bF57044b80cc35fEDf010C40,liquidate,SAI,18,709962072356159850000,24614159280,0x61b13246D78D74F2242B7B8238dbdDc87180E88b
8625584,0x013a887ad0e40dfa7481eb4b4910ddee826511d2fe2fcf797ce1c6f3be892b41,0xfFA7370a03c2a91f5B1847a90750489d05f52Fa9,liquidate,SAI,18,39510583458922104810408,1369819364155,0xD062Eeb318295a09d4262135eF0092979552afe6
8625585,0xb065db1bf9293b543a9379bae09de020bdad8c39b11e48429fc179f89b3d8cbb,0x00000000Af5A61acAf76190794E3fdf1289288A1,liquidate,SAI,18,1791230494251868800000,62101391624,0x5dfD843C0E91392f96B849Db9982a2032456C6aD
8625588,0x5f74e534cde45ec13e0f9bc757a9ce1f8c32aa0b9d080a9f09cab7ff5cb6335e,0xfFA7370a03c2a91f5B1847a90750489d05f52Fa9,liquidate,SAI,18,28830380601618427588526,999540127397,0xD062Eeb318295a09d4262135eF0092979552afe6
8625591,0x418b457757fcffd7cd33311801e15c651fe72f4741a3513ed56ee5ea660e8760,0x9b49d6295A1e9C16bF57044b80cc35fEDf010C40,liquidate,SAI,18,6943084116758569773060,240714518427,0x6EC440154dD9C34E01d54779D55Cd861De77dB59
8625592,0x02099d9ab7864b55c243684a5920c9c54fd2e95fc5cfae9a31142696097b484d,0xfFA7370a03c2a91f5B1847a90750489d05f52Fa9,liquidate,SAI,18,11532152240647371035410,399816039426,0xD062Eeb318295a09d4262135eF0092979552afe6
8625595,0x67eead7e487dee3334c378a524d58b5a83ebff5a73449bf3599f8bb666f32c6e,0xfFA7370a03c2a91f5B1847a90750489d05f52Fa9,liquidate,SAI,18,5766076120323685517705,197524560254,0x0249709880fc44b72f00AbbE7f6120c9A61badE7
8626075,0xd6f77aa8537f9ce7ed9b6a357083c972fe5dc973c752e7afbbb70e0c86889964,0x9b4e28020B94B28f9f09edE87F588e89c283cFFD,liquidate,SAI,18,27889300000000000000,931245118,0x72928f734355a88B3B905A7424E2690D7f699617
8645358,0xb432e7df9b2c9d45aefd0f910deaac64445d27ee9131e3b37b284cca06769b1e,0x10aab4B0EF76AA2AC9b5909e671517a1171B050E,liquidate,SAI,18,55494004441285900000,1865127052926,0x6A84c6BFF095D29D9618ea0b3fa6BACb37E640e6
8671278,0x0f82bec26bdf45f123f09d8691b4f2ed5533fda9bc17d4a76347259e70475bec,0x2f163e2D07EC580C1714E703761cd28b85ae6c46,liquidate,SAI,18,55600000000000000,1693853,0x32A4edb6EdF93286fDFd6EA485d02D6A7bAf4c1B
8676980,0x72813ea54c117a3b5ffbab96bbbe215579cf116d31d747d4de35398ec87ec9d3,0x492Ff1c96b398297FcAcd6E7E1E968d2b2fc7Da0,liquidate,SAI,18,134915954445915821,4005408,0xE26730EC82Cd3e2e3F8307c68E417b9Af74E0640
8676980,0x6a03a53ee588fc90231409e75114b9004acb9ad21c5598c1bbcdea619dc608ba,0x492Ff1c96b398297FcAcd6E7E1E968d2b2fc7Da0,liquidate,SAI,18,1945874936998,57,0x02303c31121D43d51c01Cb662796E75A4e24E8f4
8690607,0x30468fc82664dca7afc95b9c2e354b1fab8e4a26de265da77aff4229100eee0a,0x10aab4B0EF76AA2AC9b5909e671517a1171B050E,liquidate,SAI,18,37163577313468800000,1175249782,0xbE8142866bE40a11fE0123dEBE80b8CFb3D62e73
8692252,0xbe5d54308dbaee32a20071d609d62736dece4532fa8f1a8291a658107780efa1,0x009B56330aE5ec5042B9ca46Ddb3043cC0D006F3,liquidate,SAI,18,10159200000000000000,320646590,0x961A3E75A448500F3403d72ED9a7008E87FFE0B9
8698465,0xd3a1bc7d958e442e0afb11535a2c4864d12a30386a8a7d341f30f73060c7d6b0,0x492Ff1c96b398297FcAcd6E7E1E968d2b2fc7Da0,liquidate,SAI,18,42724373333888424448,1255020178,0x5142126B4573AE1A23E4c8AB2a16631CAE725325
8713841,0xab63070ee52e5d83c96621ce809487a0cad9b799c822f14938684e68dbd46729,0x8c863333c2E92f02e01F7A3c6d131E4d59f78990,liquidate,SAI,18,1242002518755988400,34776282,0x028ba041704644a05d49DA2c72Cd0ECE5f37bc46
8715214,0x81f11570d339ccdd449508babb8edd193411b228d56b3357b611477e64f03192,0x492Ff1c96b398297FcAcd6E7E1E968d2b2fc7Da0,liquidate,SAI,18,36388331308282826604,1009251619,0x5142126B4573AE1A23E4c8AB2a16631CAE725325
8716368,0x225eecffcc370ba18619311580e589dc55f9fb6aeef5f6a1c397bfc201544de7,0x8c863333c2E92f02e01F7A3c6d131E4d59f78990,liquidate,SAI,18,16375575886844707000,453931094,0x5142126B4573AE1A23E4c8AB2a16631CAE725325
8740343,0x0386a03a00012b7251a04f459fb802d9ccdba2b3fbe9701a565fc2bec18660b1,0x492Ff1c96b398297FcAcd6E7E1E968d2b2fc7Da0,liquidate,SAI,18,47831180042072538744,1377464946,0xe6AE3c8Fb8bA650DCCBC38b997A022051826ba90
8740549,0x00b7cdea0e9f7e4a4371b1bc458d732a8d0a9c5e0b7ca8f2384c696314fb1747,0x9b4e28020B94B28f9f09edE87F588e89c283cFFD,liquidate,SAI,18,9921800000000000000,288682063,0x5142126B4573AE1A23E4c8AB2a16631CAE725325
8740872,0x1c127237debe71c2ac59a358085b405d65933df8d3bba11cacfe6c7b24d08e47,0x10aab4B0EF76AA2AC9b5909e671517a1171B050E,liquidate,SAI,18,243105516376965000000,6934591904,0xe6AE3c8Fb8bA650DCCBC38b997A022051826ba90
8741087,0x911e7d485db7c367722e043000e2dca338e42ce93763e75eeb557aa08c5f2fe7,0x10aab4B0EF76AA2AC9b5909e671517a1171B050E,liquidate,SAI,18,147392300817886000000,4204369507,0xe6AE3c8Fb8bA650DCCBC38b997A022051826ba90
8752773,0xf73f1ec011602072dbbac10849f64eee6363c828b5314489fd06fb4011236901,0x8c863333c2E92f02e01F7A3c6d131E4d59f78990,liquidate,SAI,18,22596241367786195000,688455706,0xB0973dFe732AC86c20fD2d62AB68B6BAc9eb376e
8752889,0x9a6279d11ca6f0e1eb0a2a283c69280b477975d3f934b1d685ff1be95abebf50,0x25f952C6b87D3A9C48aC86B61F27b81a6f2ED332,liquidate,SAI,18,2490800000000000000,75888967,0x2368A4e55a57FE67fa299b5bFeFE80A55235d0c3
8754829,0x2ad9122ec66a20c9920128b7e3be6a2620ab0192eda682a206eafaa8d2217031,0x8B2A91F8eC35B375a2647881C143De39293F635b,liquidate,SAI,18,5014700000000000000,152799568,0x5142126B4573AE1A23E4c8AB2a16631CAE725325
8755550,0xc822a7fb60b35599b2769c12e6223481d81f6d582087f3e66eb9c10471d6eb6b,0x268a1b7ECC1fE1FaB1eE32a7e61e3b7810BAD4a5,liquidate,SAI,18,1107939861773777,33058,0xee87486894b390199AAc78D2E44DD212d8395600
8761377,0x30d422a892ae99dcbf394e7afdbba522d13ec7abca34151842326e3c4350800c,0xC6D1cBd356FaA71447A86C2FAA68e6456907e816,liquidate,SAI,18,135519594187152153,4066062,0x4574463a0d7D14eadf351EFb2bb2782d2F496da1
8764443,0x6e94fdb12071b5e46b2704824032aba03f7881103a674c888a4a733218dd8171,0xC6D1cBd356FaA71447A86C2FAA68e6456907e816,liquidate,SAI,18,1779700860906,54,0xbd8Bf5DB136c819dE66987452A35431e7C8762eA
8764443,0x73e698c3ef1e804d07329459bbe8fe2307742ce6f6a159f737beca148be8ad1b,0xC6D1cBd356FaA71447A86C2FAA68e6456907e816,liquidate,SAI,18,35378295643577921,1087276,0xaF24d897d1DD3Baa4fD6da6196ea135314911038
8794367,0x10ea4add38ac29cb4b22b8d69234965be68fef4bf7921084cd6136de2d2e844d,0x000000Aaee6A496aaf7b7452518781786313400f,liquidate,SAI,18,2555800000000000000,81964999,0xbA1f07ca1C01cFFaB7D283382806D81746355C2E
8795878,0x817df37cc3572d732b1d27ffe1f81bf0c79bdc273d0f3bb7961d898ed08615e4,0x357be6F14340B1A351DDE382D78F37B643A9d5Da,liquidate,SAI,18,20000000000000000,640494,0xE26730EC82Cd3e2e3F8307c68E417b9Af74E0640
8796732,0x6541b103efdca44afa5d7e71ae5110c3a055bd66d5fdc023b5bc52b1e0a132c1,0xC6D1cBd356FaA71447A86C2FAA68e6456907e816,liquidate,SAI,18,84015000000000000000000,2710092354660,0x586e32930Ac05127de429Bd566eaa2758FcBD9bC
8796745,0x274d64a50764513af813668a4fb8219a3b8bf63120177cf467fc6e0444b5ade5,0x10aab4B0EF76AA2AC9b5909e671517a1171B050E,liquidate,SAI,18,14482777476997800000000,472790632806,0x1b2B76F9F77b57eE2034C591Cc143be803D6b0b8
8796749,0xa10e8e3397504da2c081706e92143543e45ab7ec459a9676f1f4d703d1dd9266,0x10aab4B0EF76AA2AC9b5909e671517a1171B050E,liquidate,SAI,18,11069734019224100000000,371057462184,0x8EeB3170eeA4135b88EC6c058F101d41A29D0CD2
8796756,0x13230c7212256353bd65e918bacd394b24bc12271e3e15222204fdeeabb28705,0xfFA7370a03c2a91f5B1847a90750489d05f52Fa9,liquidate,SAI,18,13567322188406174532434,454776612620,0x586e32930Ac05127de429Bd566eaa2758FcBD9bC
8796761,0xd15d646376bc2f2bfebde16e6945dd2da5c4ab67d5085d6a583ca42b39a60d8a,0xfFA7370a03c2a91f5B1847a90750489d05f52Fa9,liquidate,SAI,18,23854632419175691485599,802631568988,0x586e32930Ac05127de429Bd566eaa2758FcBD9bC
8796762,0xaa2efa39e4fe221db791eb90536814a1e9b289886d10542202f5e9da7d013044,0xfFA7370a03c2a91f5B1847a90750489d05f52Fa9,liquidate,SAI,18,55541844633385688571482,1868804227173,0x586e32930Ac05127de429Bd566eaa2758FcBD9bC
8796763,0x9b616bdf7d62257918aa036ba6246729f5c21733868b7a4553ba6918af69d229,0xfFA7370a03c2a91f5B1847a90750489d05f52Fa9,liquidate,SAI,18,48428923124989087992452,1629477322023,0x586e32930Ac05127de429Bd566eaa2758FcBD9bC
8796765,0xdea3a8438e4a2800b654eebb745d4ca051a3d5bb85a6f0f40d906a66152c369b,0xfFA7370a03c2a91f5B1847a90750489d05f52Fa9,liquidate,SAI,18,10226672981334232724406,344094615934,0x586e32930Ac05127de429Bd566eaa2758FcBD9bC
8796769,0x0ebb30f6f0a4855712d36ac9da599c6468f9847aa667183c7e048e02eee9617d,0xfFA7370a03c2a91f5B1847a90750489d05f52Fa9,liquidate,SAI,18,40123984410661322864311,1338046246213,0x586e32930Ac05127de429Bd566eaa2758FcBD9bC
8796772,0x0f4bb2b29e4e6b084cb61c78c98617ab1ee21d0c2737046cc1a0638deb40db6c,0x00000000Af5A61acAf76190794E3fdf1289288A1,liquidate,SAI,18,1108285351543174704609,36958868271,0x3e2DbDa5F310aADe1503557b2E7f356eaF161641
8796772,0xfa1ad97d12a3ff40ae8700292f4a63f4276fff662df5a1f34d37e24cb2ef1ea6,0xfFA7370a03c2a91f5B1847a90750489d05f52Fa9,liquidate,SAI,18,9490593978045232874740,316490344445,0x586e32930Ac05127de429Bd566eaa2758FcBD9bC
8796773,0x28eac451f439d4688f05e8981fe4041ad47ba10e4fc36b8e5ce4fe7aa4f68dbe,0x39610340570b25E3Fa140C796B89B64a13F19648,liquidate,SAI,18,1109672391488703859393,37005122989,0x3e2DbDa5F310aADe1503557b2E7f356eaF161641
8796776,0xebd9cf70b115f3baa8295088da68c900d98447b666f825573631244fe0d45f13,0xfFA7370a03c2a91f5B1847a90750489d05f52Fa9,liquidate,SAI,18,25885498401979699110848,863224190640,0x586e32930Ac05127de429Bd566eaa2758FcBD9bC
8796811,0xf0c17a0ff3a072720f06544f9ee9e4d162b3a93fbb73aa65d44d3078fab8f02c,0x25f952C6b87D3A9C48aC86B61F27b81a6f2ED332,liquidate,SAI,18,14304000000000000000,475890046,0x4cfd6c324110069431752ee6E6cb1a646f030Cb5
8796831,0x3c20c385ebeb11b50d77d0a71bf27917516191e9b731b48a12e5109efea0fa3d,0x25f952C6b87D3A9C48aC86B61F27b81a6f2ED332,liquidate,SAI,18,1393700000000000000,46376603,0x2A25Ea7f6f6e82957e7ca223f229a3B4516A8579
8796898,0x728cc5c9139a1ad4d5474f5f6a2e0c3c6963616c81440407bcc257d47653245a,0x00000000Af5A61acAf76190794E3fdf1289288A1,liquidate,SAI,18,2838478997231999999689,95748703249,0x3e2DbDa5F310aADe1503557b2E7f356eaF161641
8796898,0x4044dfb62a724422c43e9d12c2d274e8d44e98e34b3915ef93c04adde542cab0,0xC6D1cBd356FaA71447A86C2FAA68e6456907e816,liquidate,SAI,18,78089000000000000000000,2634129227422,0x586e32930Ac05127de429Bd566eaa2758FcBD9bC
8796898,0x62fe8ca0393bf193072e69e3445f7ed12ceb06584be34290aaf8bd91ee97f1d3,0xC6D1cBd356FaA71447A86C2FAA68e6456907e816,liquidate,SAI,18,9253036461011473322061,312127108611,0x37DE9D293350dc3FE3cB7A9339A94BA2b00a3668
8796900,0x1aefbc06f9142de89de60efba9068cad31bf5da51def696f3c826bfabc491702,0x57C80DdAE73D9C5662F86db5CA6301F0bC723f5B,liquidate,SAI,18,1191031397477934142342,40176345130,0x48AacA81C945e1E84da4d662E0De579522BEF4C6
8796901,0x945be5b8c3a038df345a71fc27a54d161899f89a6949d8f8cc9e248277d07c68,0xfFA7370a03c2a91f5B1847a90750489d05f52Fa9,liquidate,SAI,18,23704428050196688326156,799607201351,0xD062Eeb318295a09d4262135eF0092979552afe6
8796908,0xe1d879e6b9a9736a023b366dcf0db95b60e78c6ae029feedf794de485b44fd2d,0xfFA7370a03c2a91f5B1847a90750489d05f52Fa9,liquidate,SAI,18,10352583226658328478217,349479077860,0xBCAccCab521Ad58d4A5652cFa555ae47c24D70C0
8797170,0x40e11d44422f4753e2573344471978fe4faa6cbea2d4a7d3263d2d1c9964dac5,0x000000Aaee6A496aaf7b7452518781786313400f,liquidate,SAI,18,16002199999999998000,538235917,0xE6cfebBf5d9B78dA17345F1544CB9002ad6c19C0
8797255,0x69fb5dd24035544a17d37c2213c03b22725abe0ce4754417cbbfc526c3fa5a25,0x25f952C6b87D3A9C48aC86B61F27b81a6f2ED332,liquidate,SAI,18,13706900000000000000,455147387,0xB0973dFe732AC86c20fD2d62AB68B6BAc9eb376e
8797634,0x9d674e8fbe43f70cc14d0d4eaca7fb6f323519698f68af8ffbc22216314f2434,0xC6D1cBd356FaA71447A86C2FAA68e6456907e816,liquidate,SAI,18,88793000000000000000000,2982133149804,0x586e32930Ac05127de429Bd566eaa2758FcBD9bC
8797645,0x08ad27bfcc65fb377ed9dc974531ba35d3a477b1f25e5d246a688e338703443e,0x8c863333c2E92f02e01F7A3c6d131E4d59f78990,liquidate,SAI,18,11984850433273614000000,407623219905,0xD062Eeb318295a09d4262135eF0092979552afe6
8797650,0xeb6d47116d8bc33bddd295d54635cde1c93fb0b844b3c7dd5d9311141f77568e,0xfFA7370a03c2a91f5B1847a90750489d05f52Fa9,liquidate,SAI,18,16626479961119854049318,566978711950,0xD062Eeb318295a09d4262135eF0092979552afe6
8797653,0xbfc33bb9dcd9ff34fca9320fdd4f3e948e3a957f1f58cd64fda062e8e6e9fd8e,0xfFA7370a03c2a91f5B1847a90750489d05f52Fa9,liquidate,SAI,18,66666547774141906856764,2273392412318,0xD062Eeb318295a09d4262135eF0092979552afe6
